,sent_id,filename,sentence_nr,token_nr,word,label,POS,lemma,hasPrefix,hasSuffix
11004,ba04_9,baskervilles04,9,20,'',O,'','',False,False
11005,ba04_10,baskervilles04,10,0,``,O,``,``,False,False
11006,ba04_10,baskervilles04,10,1,Nothing,B-NEG,NN,Nothing,False,False
11007,ba04_10,baskervilles04,10,2,of,O,IN,of,False,False
11008,ba04_10,baskervilles04,10,3,much,O,JJ,much,False,False
11009,ba04_10,baskervilles04,10,4,importance,O,NN,importance,True,False
11010,ba04_10,baskervilles04,10,5,",",O,",",",",False,False
11011,ba04_10,baskervilles04,10,6,Mr.,O,NNP,Mr.,False,False
11012,ba04_10,baskervilles04,10,7,Holmes,O,NNP,Holmes,False,False
11013,ba04_10,baskervilles04,10,8,.,O,.,.,False,False
11014,ba04_11,baskervilles04,11,0,Only,O,RB,Only,False,False
11015,ba04_11,baskervilles04,11,1,a,O,DT,a,False,False
11016,ba04_11,baskervilles04,11,2,joke,O,NN,joke,False,False
11017,ba04_11,baskervilles04,11,3,",",O,",",",",False,False
11018,ba04_11,baskervilles04,11,4,as,O,RB,a,False,False
11019,ba04_11,baskervilles04,11,5,like,O,IN,like,False,False
11020,ba04_11,baskervilles04,11,6,as,O,IN,a,False,False
11021,ba04_11,baskervilles04,11,7,not,O,RB,not,False,False
11022,ba04_11,baskervilles04,11,8,.,O,.,.,False,False
11023,ba04_12,baskervilles04,12,0,It,O,PRP,It,False,False
11024,ba04_12,baskervilles04,12,1,was,O,VBD,wa,False,False
11025,ba04_12,baskervilles04,12,2,this,O,DT,this,False,False
11026,ba04_12,baskervilles04,12,3,letter,O,NN,letter,False,False
11027,ba04_12,baskervilles04,12,4,",",O,",",",",False,False
11028,ba04_12,baskervilles04,12,5,if,O,IN,if,False,False
11029,ba04_12,baskervilles04,12,6,you,O,PRP,you,False,False
11030,ba04_12,baskervilles04,12,7,can,O,MD,can,False,False
11031,ba04_12,baskervilles04,12,8,call,O,VB,call,False,False
11032,ba04_12,baskervilles04,12,9,it,O,PRP,it,False,False
11033,ba04_12,baskervilles04,12,10,a,O,DT,a,False,False
11034,ba04_12,baskervilles04,12,11,letter,O,NN,letter,False,False
11035,ba04_12,baskervilles04,12,12,",",O,",",",",False,False
11036,ba04_12,baskervilles04,12,13,which,O,WDT,which,False,False
11037,ba04_12,baskervilles04,12,14,reached,O,VBD,reached,False,False
11038,ba04_12,baskervilles04,12,15,me,O,PRP,me,False,False
11039,ba04_12,baskervilles04,12,16,this,O,DT,this,False,False
11040,ba04_12,baskervilles04,12,17,morning,O,NN,morning,False,False
11041,ba04_12,baskervilles04,12,18,.,O,.,.,False,False
11042,ba04_12,baskervilles04,12,19,'',O,'','',False,False
11043,ba04_13,baskervilles04,13,0,He,O,PRP,He,False,False
11044,ba04_13,baskervilles04,13,1,laid,O,VBD,laid,False,False
11045,ba04_13,baskervilles04,13,2,an,O,DT,an,False,False
11046,ba04_13,baskervilles04,13,3,envelope,O,NN,envelope,False,False
11047,ba04_13,baskervilles04,13,4,upon,O,IN,upon,False,False
11048,ba04_13,baskervilles04,13,5,the,O,DT,the,False,False
11049,ba04_13,baskervilles04,13,6,table,O,NN,table,False,False
11050,ba04_13,baskervilles04,13,7,",",O,",",",",False,False
11051,ba04_13,baskervilles04,13,8,and,O,CC,and,False,False
11052,ba04_13,baskervilles04,13,9,we,O,PRP,we,False,False
11053,ba04_13,baskervilles04,13,10,all,O,DT,all,False,False
11054,ba04_13,baskervilles04,13,11,bent,O,NN,bent,False,False
11055,ba04_13,baskervilles04,13,12,over,O,IN,over,False,False
11056,ba04_13,baskervilles04,13,13,it,O,PRP,it,False,False
11057,ba04_13,baskervilles04,13,14,.,O,.,.,False,False
11058,ba04_14,baskervilles04,14,0,It,O,PRP,It,False,False
11059,ba04_14,baskervilles04,14,1,was,O,VBD,wa,False,False
11060,ba04_14,baskervilles04,14,2,of,O,IN,of,False,False
11061,ba04_14,baskervilles04,14,3,common,O,JJ,common,False,False
11062,ba04_14,baskervilles04,14,4,quality,O,NN,quality,False,False
11063,ba04_14,baskervilles04,14,5,",",O,",",",",False,False
11064,ba04_14,baskervilles04,14,6,grayish,O,NN,grayish,False,False
11065,ba04_14,baskervilles04,14,7,in,O,IN,in,True,False
11066,ba04_14,baskervilles04,14,8,colour,O,NN,colour,False,False
11067,ba04_14,baskervilles04,14,9,.,O,.,.,False,False
11068,ba04_15,baskervilles04,15,0,The,O,DT,The,False,False
11069,ba04_15,baskervilles04,15,1,address,O,NN,address,False,False
11070,ba04_15,baskervilles04,15,2,",",O,",",",",False,False
11071,ba04_15,baskervilles04,15,3,``,O,``,``,False,False
11072,ba04_15,baskervilles04,15,4,Sir,O,NNP,Sir,False,False
11073,ba04_15,baskervilles04,15,5,Henry,O,NNP,Henry,False,False
11074,ba04_15,baskervilles04,15,6,Baskerville,O,NNP,Baskerville,False,False
11075,ba04_15,baskervilles04,15,7,",",O,",",",",False,False
11076,ba04_15,baskervilles04,15,8,Northumberland,O,NNP,Northumberland,False,False
11077,ba04_15,baskervilles04,15,9,Hotel,O,NNP,Hotel,False,False
11078,ba04_15,baskervilles04,15,10,",",O,",",",",False,False
11079,ba04_15,baskervilles04,15,11,'',O,'','',False,False
11080,ba04_15,baskervilles04,15,12,was,O,VBD,wa,False,False
11081,ba04_15,baskervilles04,15,13,printed,O,VBN,printed,False,False
11082,ba04_15,baskervilles04,15,14,in,O,IN,in,True,False
11083,ba04_15,baskervilles04,15,15,rough,O,JJ,rough,False,False
11084,ba04_15,baskervilles04,15,16,characters,O,NNS,character,False,False
11085,ba04_15,baskervilles04,15,17,;,O,:,;,False,False
11086,ba04_15,baskervilles04,15,18,the,O,DT,the,False,False
11087,ba04_15,baskervilles04,15,19,post-mark,O,NN,post-mark,False,False
11088,ba04_15,baskervilles04,15,20,``,O,``,``,False,False
11089,ba04_15,baskervilles04,15,21,Charing,O,NNP,Charing,False,False
11090,ba04_15,baskervilles04,15,22,Cross,O,NNP,Cross,False,False
11091,ba04_15,baskervilles04,15,23,",",O,",",",",False,False
11092,ba04_15,baskervilles04,15,24,'',O,'','',False,False
11093,ba04_15,baskervilles04,15,25,and,O,CC,and,False,False
11094,ba04_15,baskervilles04,15,26,the,O,DT,the,False,False
11095,ba04_15,baskervilles04,15,27,date,O,NN,date,False,False
11096,ba04_15,baskervilles04,15,28,of,O,IN,of,False,False
11097,ba04_15,baskervilles04,15,29,posting,O,VBG,posting,False,False
11098,ba04_15,baskervilles04,15,30,the,O,DT,the,False,False
11099,ba04_15,baskervilles04,15,31,preceding,O,VBG,preceding,False,False
11100,ba04_15,baskervilles04,15,32,evening,O,NN,evening,False,False
11101,ba04_15,baskervilles04,15,33,.,O,.,.,False,False
11102,ba04_16,baskervilles04,16,0,``,O,``,``,False,False
11103,ba04_16,baskervilles04,16,1,Who,O,WP,Who,False,False
11104,ba04_16,baskervilles04,16,2,knew,O,VBD,knew,False,False
11105,ba04_16,baskervilles04,16,3,that,O,IN,that,False,False
11106,ba04_16,baskervilles04,16,4,you,O,PRP,you,False,False
11107,ba04_16,baskervilles04,16,5,were,O,VBD,were,False,False
11108,ba04_16,baskervilles04,16,6,going,O,VBG,going,False,False
11109,ba04_16,baskervilles04,16,7,to,O,TO,to,False,False
11110,ba04_16,baskervilles04,16,8,the,O,DT,the,False,False
11111,ba04_16,baskervilles04,16,9,Northumberland,O,NNP,Northumberland,False,False
11112,ba04_16,baskervilles04,16,10,Hotel,O,NNP,Hotel,False,False
11113,ba04_16,baskervilles04,16,11,?,O,.,?,False,False
11114,ba04_16,baskervilles04,16,12,'',O,'','',False,False
11115,ba04_16,baskervilles04,16,13,asked,O,VBD,asked,False,False
11116,ba04_16,baskervilles04,16,14,Holmes,O,NNP,Holmes,False,False
11117,ba04_16,baskervilles04,16,15,",",O,",",",",False,False
11118,ba04_16,baskervilles04,16,16,glancing,O,VBG,glancing,False,False
11119,ba04_16,baskervilles04,16,17,keenly,O,RB,keenly,False,False
11120,ba04_16,baskervilles04,16,18,across,O,IN,across,False,False
11121,ba04_16,baskervilles04,16,19,at,O,IN,at,False,False
11122,ba04_16,baskervilles04,16,20,our,O,PRP$,our,False,False
11123,ba04_16,baskervilles04,16,21,visitor,O,NN,visitor,False,False
11124,ba04_16,baskervilles04,16,22,.,O,.,.,False,False
11125,ba04_17,baskervilles04,17,0,``,O,``,``,False,False
11126,ba04_17,baskervilles04,17,1,No,B-NEG,DT,No,False,False
11127,ba04_17,baskervilles04,17,2,one,O,NN,one,False,False
11128,ba04_17,baskervilles04,17,3,could,O,MD,could,False,False
11129,ba04_17,baskervilles04,17,4,have,O,VB,have,False,False
11130,ba04_17,baskervilles04,17,5,known,O,VBN,known,False,False
11131,ba04_17,baskervilles04,17,6,.,O,.,.,False,False
11132,ba04_18,baskervilles04,18,0,We,O,PRP,We,False,False
11133,ba04_18,baskervilles04,18,1,only,O,RB,only,False,False
11134,ba04_18,baskervilles04,18,2,decided,O,VBD,decided,False,False
11135,ba04_18,baskervilles04,18,3,after,O,IN,after,False,False
11136,ba04_18,baskervilles04,18,4,I,O,PRP,I,False,False
11137,ba04_18,baskervilles04,18,5,met,O,VBD,met,False,False
11138,ba04_18,baskervilles04,18,6,Dr.,O,NNP,Dr.,False,False
11139,ba04_18,baskervilles04,18,7,Mortimer,O,NNP,Mortimer,False,False
11140,ba04_18,baskervilles04,18,8,.,O,.,.,False,False
11141,ba04_18,baskervilles04,18,9,'',O,'','',False,False
11142,ba04_19,baskervilles04,19,0,``,O,``,``,False,False
11143,ba04_19,baskervilles04,19,1,But,O,CC,But,False,False
11144,ba04_19,baskervilles04,19,2,Dr.,O,NNP,Dr.,False,False
11145,ba04_19,baskervilles04,19,3,Mortimer,O,NNP,Mortimer,False,False
11146,ba04_19,baskervilles04,19,4,was,O,VBD,wa,False,False
11147,ba04_19,baskervilles04,19,5,no,O,DT,no,False,False
11148,ba04_19,baskervilles04,19,6,doubt,O,NN,doubt,False,False
11149,ba04_19,baskervilles04,19,7,already,O,RB,already,False,False
11150,ba04_19,baskervilles04,19,8,stopping,O,VBG,stopping,False,False
11151,ba04_19,baskervilles04,19,9,there,O,RB,there,False,False
11152,ba04_19,baskervilles04,19,10,?,O,.,?,False,False
11153,ba04_19,baskervilles04,19,11,'',O,'','',False,False
11154,ba04_20,baskervilles04,20,0,``,O,``,``,False,False
11155,ba04_20,baskervilles04,20,1,No,B-NEG,UH,No,False,False
11156,ba04_20,baskervilles04,20,2,",",O,",",",",False,False
11157,ba04_20,baskervilles04,20,3,I,O,PRP,I,False,False
11158,ba04_20,baskervilles04,20,4,had,O,VBD,had,False,False
11159,ba04_20,baskervilles04,20,5,been,O,VBN,been,False,False
11160,ba04_20,baskervilles04,20,6,staying,O,VBG,staying,False,False
11161,ba04_20,baskervilles04,20,7,with,O,IN,with,False,False
11162,ba04_20,baskervilles04,20,8,a,O,DT,a,False,False
11163,ba04_20,baskervilles04,20,9,friend,O,NN,friend,False,False
11164,ba04_20,baskervilles04,20,10,",",O,",",",",False,False
11165,ba04_20,baskervilles04,20,11,'',O,'','',False,False
11166,ba04_20,baskervilles04,20,12,said,O,VBD,said,False,False
11167,ba04_20,baskervilles04,20,13,the,O,DT,the,False,False
11168,ba04_20,baskervilles04,20,14,doctor,O,NN,doctor,False,False
11169,ba04_20,baskervilles04,20,15,.,O,.,.,False,False
11170,ba04_21,baskervilles04,21,0,``,O,``,``,False,False
11171,ba04_21,baskervilles04,21,1,There,O,EX,There,False,False
11172,ba04_21,baskervilles04,21,2,was,O,VBD,wa,False,False
11173,ba04_21,baskervilles04,21,3,no,B-NEG,DT,no,False,False
11174,ba04_21,baskervilles04,21,4,possible,O,JJ,possible,False,False
11175,ba04_21,baskervilles04,21,5,indication,O,NN,indication,True,False
11176,ba04_21,baskervilles04,21,6,that,O,IN,that,False,False
11177,ba04_21,baskervilles04,21,7,we,O,PRP,we,False,False
11178,ba04_21,baskervilles04,21,8,intended,O,VBD,intended,True,False
11179,ba04_21,baskervilles04,21,9,to,O,TO,to,False,False
11180,ba04_21,baskervilles04,21,10,go,O,VB,go,False,False
11181,ba04_21,baskervilles04,21,11,to,O,TO,to,False,False
11182,ba04_21,baskervilles04,21,12,this,O,DT,this,False,False
11183,ba04_21,baskervilles04,21,13,hotel,O,NN,hotel,False,False
11184,ba04_21,baskervilles04,21,14,.,O,.,.,False,False
11185,ba04_21,baskervilles04,21,15,'',O,'','',False,False
11186,ba04_22,baskervilles04,22,0,``,O,``,``,False,False
11187,ba04_22,baskervilles04,22,1,Hum,O,NN,Hum,False,False
11188,ba04_22,baskervilles04,22,2,!,O,.,!,False,False
11189,ba04_23,baskervilles04,23,0,Someone,O,NN,Someone,False,False
11190,ba04_23,baskervilles04,23,1,seems,O,VBZ,seems,False,False
11191,ba04_23,baskervilles04,23,2,to,O,TO,to,False,False
11192,ba04_23,baskervilles04,23,3,be,O,VB,be,False,False
11193,ba04_23,baskervilles04,23,4,very,O,RB,very,False,False
11194,ba04_23,baskervilles04,23,5,deeply,O,RB,deeply,False,False
11195,ba04_23,baskervilles04,23,6,interested,O,JJ,interested,True,False
11196,ba04_23,baskervilles04,23,7,in,O,IN,in,True,False
11197,ba04_23,baskervilles04,23,8,your,O,PRP$,your,False,False
11198,ba04_23,baskervilles04,23,9,movements,O,NNS,movement,False,False
11199,ba04_23,baskervilles04,23,10,.,O,.,.,False,False
11200,ba04_23,baskervilles04,23,11,'',O,'','',False,False
11201,ba04_24,baskervilles04,24,0,Out,O,IN,Out,False,False
11202,ba04_24,baskervilles04,24,1,of,O,IN,of,False,False
11203,ba04_24,baskervilles04,24,2,the,O,DT,the,False,False
11204,ba04_24,baskervilles04,24,3,envelope,O,NN,envelope,False,False
11205,ba04_24,baskervilles04,24,4,he,O,PRP,he,False,False
11206,ba04_24,baskervilles04,24,5,took,O,VBD,took,False,False
11207,ba04_24,baskervilles04,24,6,a,O,DT,a,False,False
11208,ba04_24,baskervilles04,24,7,half-sheet,O,NN,half-sheet,False,False
11209,ba04_24,baskervilles04,24,8,of,O,IN,of,False,False
11210,ba04_24,baskervilles04,24,9,foolscap,O,JJ,foolscap,False,False
11211,ba04_24,baskervilles04,24,10,paper,O,NN,paper,False,False
11212,ba04_24,baskervilles04,24,11,folded,O,VBD,folded,False,False
11213,ba04_24,baskervilles04,24,12,into,O,IN,into,True,False
11214,ba04_24,baskervilles04,24,13,four,O,CD,four,False,False
11215,ba04_24,baskervilles04,24,14,.,O,.,.,False,False
11216,ba04_25,baskervilles04,25,0,This,O,DT,This,False,False
11217,ba04_25,baskervilles04,25,1,he,O,PRP,he,False,False
11218,ba04_25,baskervilles04,25,2,opened,O,VBD,opened,False,False
11219,ba04_25,baskervilles04,25,3,and,O,CC,and,False,False
11220,ba04_25,baskervilles04,25,4,spread,O,VBD,spread,False,False
11221,ba04_25,baskervilles04,25,5,flat,O,JJ,flat,False,False
11222,ba04_25,baskervilles04,25,6,upon,O,IN,upon,False,False
11223,ba04_25,baskervilles04,25,7,the,O,DT,the,False,False
11224,ba04_25,baskervilles04,25,8,table,O,NN,table,False,False
11225,ba04_25,baskervilles04,25,9,.,O,.,.,False,False
11226,ba04_26,baskervilles04,26,0,Across,O,IN,Across,False,False
11227,ba04_26,baskervilles04,26,1,the,O,DT,the,False,False
11228,ba04_26,baskervilles04,26,2,middle,O,NN,middle,False,False
11229,ba04_26,baskervilles04,26,3,of,O,IN,of,False,False
11230,ba04_26,baskervilles04,26,4,it,O,PRP,it,False,False
11231,ba04_26,baskervilles04,26,5,a,O,DT,a,False,False
11232,ba04_26,baskervilles04,26,6,single,O,JJ,single,False,False
11233,ba04_26,baskervilles04,26,7,sentence,O,NN,sentence,False,False
11234,ba04_26,baskervilles04,26,8,had,O,VBD,had,False,False
11235,ba04_26,baskervilles04,26,9,been,O,VBN,been,False,False
11236,ba04_26,baskervilles04,26,10,formed,O,VBN,formed,False,False
11237,ba04_26,baskervilles04,26,11,by,O,IN,by,False,False
11238,ba04_26,baskervilles04,26,12,the,O,DT,the,False,False
11239,ba04_26,baskervilles04,26,13,expedient,O,NN,expedient,False,False
11240,ba04_26,baskervilles04,26,14,of,O,IN,of,False,False
11241,ba04_26,baskervilles04,26,15,pasting,O,VBG,pasting,False,False
11242,ba04_26,baskervilles04,26,16,printed,O,VBN,printed,False,False
11243,ba04_26,baskervilles04,26,17,words,O,NNS,word,False,False
11244,ba04_26,baskervilles04,26,18,upon,O,IN,upon,False,False
11245,ba04_26,baskervilles04,26,19,it,O,PRP,it,False,False
11246,ba04_26,baskervilles04,26,20,.,O,.,.,False,False
11247,ba04_27,baskervilles04,27,0,It,O,PRP,It,False,False
11248,ba04_27,baskervilles04,27,1,ran,O,VBD,ran,False,False
11249,ba04_27,baskervilles04,27,2,:,O,:,:,False,False
11250,ba04_28,baskervilles04,28,0,As,O,IN,As,False,False
11251,ba04_28,baskervilles04,28,1,you,O,PRP,you,False,False
11252,ba04_28,baskervilles04,28,2,value,O,NN,value,False,False
11253,ba04_28,baskervilles04,28,3,your,O,PRP$,your,False,False
11254,ba04_28,baskervilles04,28,4,life,O,NN,life,False,False
11255,ba04_28,baskervilles04,28,5,or,O,CC,or,False,False
11256,ba04_28,baskervilles04,28,6,your,O,PRP$,your,False,False
11257,ba04_28,baskervilles04,28,7,reason,O,NN,reason,False,False
11258,ba04_28,baskervilles04,28,8,keep,O,VB,keep,False,False
11259,ba04_28,baskervilles04,28,9,away,O,RB,away,False,False
11260,ba04_28,baskervilles04,28,10,from,O,IN,from,False,False
11261,ba04_28,baskervilles04,28,11,the,O,DT,the,False,False
11262,ba04_28,baskervilles04,28,12,moor,O,NN,moor,False,False
11263,ba04_28,baskervilles04,28,13,.,O,.,.,False,False
11264,ba04_29,baskervilles04,29,0,The,O,DT,The,False,False
11265,ba04_29,baskervilles04,29,1,word,O,NN,word,False,False
11266,ba04_29,baskervilles04,29,2,``,O,``,``,False,False
11267,ba04_29,baskervilles04,29,3,moor,O,NN,moor,False,False
11268,ba04_29,baskervilles04,29,4,'',O,'','',False,False
11269,ba04_29,baskervilles04,29,5,only,O,RB,only,False,False
11270,ba04_29,baskervilles04,29,6,was,O,VBD,wa,False,False
11271,ba04_29,baskervilles04,29,7,printed,O,VBN,printed,False,False
11272,ba04_29,baskervilles04,29,8,in,O,IN,in,True,False
11273,ba04_29,baskervilles04,29,9,ink,O,NN,ink,True,False
11274,ba04_29,baskervilles04,29,10,.,O,.,.,False,False
11275,ba04_30,baskervilles04,30,0,``,O,``,``,False,False
11276,ba04_30,baskervilles04,30,1,Now,O,RB,Now,False,False
11277,ba04_30,baskervilles04,30,2,",",O,",",",",False,False
11278,ba04_30,baskervilles04,30,3,'',O,'','',False,False
11279,ba04_30,baskervilles04,30,4,said,O,VBD,said,False,False
11280,ba04_30,baskervilles04,30,5,Sir,O,NNP,Sir,False,False
11281,ba04_30,baskervilles04,30,6,Henry,O,NNP,Henry,False,False
11282,ba04_30,baskervilles04,30,7,Baskerville,O,NNP,Baskerville,False,False
11283,ba04_30,baskervilles04,30,8,",",O,",",",",False,False
11284,ba04_30,baskervilles04,30,9,``,O,``,``,False,False
11285,ba04_30,baskervilles04,30,10,perhaps,O,RB,perhaps,False,False
11286,ba04_30,baskervilles04,30,11,you,O,PRP,you,False,False
11287,ba04_30,baskervilles04,30,12,will,O,MD,will,False,False
11288,ba04_30,baskervilles04,30,13,tell,O,VB,tell,False,False
11289,ba04_30,baskervilles04,30,14,me,O,PRP,me,False,False
11290,ba04_30,baskervilles04,30,15,",",O,",",",",False,False
11291,ba04_30,baskervilles04,30,16,Mr.,O,NNP,Mr.,False,False
11292,ba04_30,baskervilles04,30,17,Holmes,O,NNP,Holmes,False,False
11293,ba04_30,baskervilles04,30,18,",",O,",",",",False,False
11294,ba04_30,baskervilles04,30,19,what,O,WP,what,False,False
11295,ba04_30,baskervilles04,30,20,in,O,IN,in,True,False
11296,ba04_30,baskervilles04,30,21,thunder,O,NN,thunder,False,False
11297,ba04_30,baskervilles04,30,22,is,O,VBZ,is,False,False
11298,ba04_30,baskervilles04,30,23,the,O,DT,the,False,False
11299,ba04_30,baskervilles04,30,24,meaning,O,NN,meaning,False,False
11300,ba04_30,baskervilles04,30,25,of,O,IN,of,False,False
11301,ba04_30,baskervilles04,30,26,that,O,DT,that,False,False
11302,ba04_30,baskervilles04,30,27,",",O,",",",",False,False
11303,ba04_30,baskervilles04,30,28,and,O,CC,and,False,False
11304,ba04_30,baskervilles04,30,29,who,O,WP,who,False,False
11305,ba04_30,baskervilles04,30,30,it,O,PRP,it,False,False
11306,ba04_30,baskervilles04,30,31,is,O,VBZ,is,False,False
11307,ba04_30,baskervilles04,30,32,that,O,IN,that,False,False
11308,ba04_30,baskervilles04,30,33,takes,O,VBZ,take,False,False
11309,ba04_30,baskervilles04,30,34,so,O,RB,so,False,False
11310,ba04_30,baskervilles04,30,35,much,O,JJ,much,False,False
11311,ba04_30,baskervilles04,30,36,interest,O,NN,interest,True,False
11312,ba04_30,baskervilles04,30,37,in,O,IN,in,True,False
11313,ba04_30,baskervilles04,30,38,my,O,PRP$,my,False,False
11314,ba04_30,baskervilles04,30,39,affairs,O,NNS,affair,False,False
11315,ba04_30,baskervilles04,30,40,?,O,.,?,False,False
11316,ba04_30,baskervilles04,30,41,'',O,'','',False,False
11317,ba04_31,baskervilles04,31,0,``,O,``,``,False,False
11318,ba04_31,baskervilles04,31,1,What,O,WP,What,False,False
11319,ba04_31,baskervilles04,31,2,do,O,VBP,do,False,False
11320,ba04_31,baskervilles04,31,3,you,O,PRP,you,False,False
11321,ba04_31,baskervilles04,31,4,make,O,VB,make,False,False
11322,ba04_31,baskervilles04,31,5,of,O,IN,of,False,False
11323,ba04_31,baskervilles04,31,6,it,O,PRP,it,False,False
11324,ba04_31,baskervilles04,31,7,",",O,",",",",False,False
11325,ba04_31,baskervilles04,31,8,Dr.,O,NNP,Dr.,False,False
11326,ba04_31,baskervilles04,31,9,Mortimer,O,NNP,Mortimer,False,False
11327,ba04_31,baskervilles04,31,10,?,O,.,?,False,False
11328,ba04_32,baskervilles04,32,0,You,O,PRP,You,False,False
11329,ba04_32,baskervilles04,32,1,must,O,MD,must,False,False
11330,ba04_32,baskervilles04,32,2,allow,O,VB,allow,False,False
11331,ba04_32,baskervilles04,32,3,that,O,IN,that,False,False
11332,ba04_32,baskervilles04,32,4,there,O,EX,there,False,False
11333,ba04_32,baskervilles04,32,5,is,O,VBZ,is,False,False
11334,ba04_32,baskervilles04,32,6,nothing,B-NEG,NN,nothing,False,False
11335,ba04_32,baskervilles04,32,7,supernatural,O,JJ,supernatural,False,False
11336,ba04_32,baskervilles04,32,8,about,O,IN,about,False,False
11337,ba04_32,baskervilles04,32,9,this,O,DT,this,False,False
11338,ba04_32,baskervilles04,32,10,",",O,",",",",False,False
11339,ba04_32,baskervilles04,32,11,at,O,IN,at,False,False
11340,ba04_32,baskervilles04,32,12,any,O,DT,any,False,False
11341,ba04_32,baskervilles04,32,13,rate,O,NN,rate,False,False
11342,ba04_32,baskervilles04,32,14,?,O,.,?,False,False
11343,ba04_32,baskervilles04,32,15,'',O,'','',False,False
11344,ba04_33,baskervilles04,33,0,``,O,``,``,False,False
11345,ba04_33,baskervilles04,33,1,No,B-NEG,DT,No,False,False
11346,ba04_33,baskervilles04,33,2,",",O,",",",",False,False
11347,ba04_33,baskervilles04,33,3,sir,O,NN,sir,False,False
11348,ba04_33,baskervilles04,33,4,",",O,",",",",False,False
11349,ba04_33,baskervilles04,33,5,but,O,CC,but,False,False
11350,ba04_33,baskervilles04,33,6,it,O,PRP,it,False,False
11351,ba04_33,baskervilles04,33,7,might,O,MD,might,False,False
11352,ba04_33,baskervilles04,33,8,very,O,RB,very,False,False
11353,ba04_33,baskervilles04,33,9,well,O,RB,well,False,False
11354,ba04_33,baskervilles04,33,10,come,O,VBN,come,False,False
11355,ba04_33,baskervilles04,33,11,from,O,IN,from,False,False
11356,ba04_33,baskervilles04,33,12,someone,O,NN,someone,False,False
11357,ba04_33,baskervilles04,33,13,who,O,WP,who,False,False
11358,ba04_33,baskervilles04,33,14,was,O,VBD,wa,False,False
11359,ba04_33,baskervilles04,33,15,convinced,O,VBN,convinced,False,False
11360,ba04_33,baskervilles04,33,16,that,O,IN,that,False,False
11361,ba04_33,baskervilles04,33,17,the,O,DT,the,False,False
11362,ba04_33,baskervilles04,33,18,business,O,NN,business,False,False
11363,ba04_33,baskervilles04,33,19,is,O,VBZ,is,False,False
11364,ba04_33,baskervilles04,33,20,supernatural,O,JJ,supernatural,False,False
11365,ba04_33,baskervilles04,33,21,.,O,.,.,False,False
11366,ba04_33,baskervilles04,33,22,'',O,'','',False,False
11367,ba04_34,baskervilles04,34,0,``,O,``,``,False,False
11368,ba04_34,baskervilles04,34,1,What,O,WP,What,False,False
11369,ba04_34,baskervilles04,34,2,business,O,NN,business,False,False
11370,ba04_34,baskervilles04,34,3,?,O,.,?,False,False
11371,ba04_34,baskervilles04,34,4,'',O,'','',False,False
11372,ba04_34,baskervilles04,34,5,asked,O,VBD,asked,False,False
11373,ba04_34,baskervilles04,34,6,Sir,O,NNP,Sir,False,False
11374,ba04_34,baskervilles04,34,7,Henry,O,NNP,Henry,False,False
11375,ba04_34,baskervilles04,34,8,sharply,O,RB,sharply,False,False
11376,ba04_34,baskervilles04,34,9,.,O,.,.,False,False
11377,ba04_35,baskervilles04,35,0,``,O,``,``,False,False
11378,ba04_35,baskervilles04,35,1,It,O,PRP,It,False,False
11379,ba04_35,baskervilles04,35,2,seems,O,VBZ,seems,False,False
11380,ba04_35,baskervilles04,35,3,to,O,TO,to,False,False
11381,ba04_35,baskervilles04,35,4,me,O,PRP,me,False,False
11382,ba04_35,baskervilles04,35,5,that,O,IN,that,False,False
11383,ba04_35,baskervilles04,35,6,all,O,DT,all,False,False
11384,ba04_35,baskervilles04,35,7,you,O,PRP,you,False,False
11385,ba04_35,baskervilles04,35,8,gentlemen,O,NNS,gentleman,False,False
11386,ba04_35,baskervilles04,35,9,know,O,VBP,know,False,False
11387,ba04_35,baskervilles04,35,10,a,O,DT,a,False,False
11388,ba04_35,baskervilles04,35,11,great,O,JJ,great,False,False
11389,ba04_35,baskervilles04,35,12,deal,O,NN,deal,False,False
11390,ba04_35,baskervilles04,35,13,more,O,JJR,more,False,False
11391,ba04_35,baskervilles04,35,14,than,O,IN,than,False,False
11392,ba04_35,baskervilles04,35,15,I,O,PRP,I,False,False
11393,ba04_35,baskervilles04,35,16,do,O,VBP,do,False,False
11394,ba04_35,baskervilles04,35,17,about,O,IN,about,False,False
11395,ba04_35,baskervilles04,35,18,my,O,PRP$,my,False,False
11396,ba04_35,baskervilles04,35,19,own,O,JJ,own,False,False
11397,ba04_35,baskervilles04,35,20,affairs,O,NNS,affair,False,False
11398,ba04_35,baskervilles04,35,21,.,O,.,.,False,False
11399,ba04_35,baskervilles04,35,22,'',O,'','',False,False
11400,ba04_36,baskervilles04,36,0,``,O,``,``,False,False
11401,ba04_36,baskervilles04,36,1,You,O,PRP,You,False,False
11402,ba04_36,baskervilles04,36,2,shall,O,MD,shall,False,False
11403,ba04_36,baskervilles04,36,3,share,O,NN,share,False,False
11404,ba04_36,baskervilles04,36,4,our,O,PRP$,our,False,False
11405,ba04_36,baskervilles04,36,5,knowledge,O,NN,knowledge,False,False
11406,ba04_36,baskervilles04,36,6,before,O,IN,before,False,False
11407,ba04_36,baskervilles04,36,7,you,O,PRP,you,False,False
11408,ba04_36,baskervilles04,36,8,leave,O,VBP,leave,False,False
11409,ba04_36,baskervilles04,36,9,this,O,DT,this,False,False
11410,ba04_36,baskervilles04,36,10,room,O,NN,room,False,False
