sent_id,filename,sentence_nr,token_nr,word,label,POS,lemma,length,normalised_pos,pos_category,sentiment,isExpression,hasPrefix,hasSuffix,isAntonym,previous_pos,next_pos,previous_lemma,next_lemma
ba05_154,baskervilles05,154,24,tight,O,JJ,tight,27,0.926,ADJ,-0.179,False,False,False,False,DT,NN,a,place
ba05_154,baskervilles05,154,25,place,O,NN,place,27,0.963,NOUN,0.0,False,False,False,False,JJ,.,tight,.
ba05_154,baskervilles05,154,26,.,O,.,.,27,1.0,OTHER,0.0,False,False,False,False,NN,DT,place,no
ba05_155,baskervilles05,155,0,No,B-NEG,DT,no,11,0.091,OTHER,0.5,False,False,False,False,.,NN,.,one
ba05_155,baskervilles05,155,1,one,O,NN,one,11,0.182,NOUN,0.5,False,False,False,False,DT,MD,no,can
ba05_155,baskervilles05,155,2,can,O,MD,can,11,0.273,OTHER,0.5,False,False,False,False,NN,VB,one,say
ba05_155,baskervilles05,155,3,say,O,VB,say,11,0.364,VERB,0.5,False,False,False,False,MD,RB,can,so
ba05_155,baskervilles05,155,4,so,O,RB,so,11,0.455,ADV,0.5,False,False,False,False,VB,RBR,say,more
ba05_155,baskervilles05,155,5,more,O,RBR,more,11,0.545,ADV,0.5,False,False,False,False,RB,RB,so,confidently
ba05_155,baskervilles05,155,6,confidently,O,RB,confidently,11,0.636,ADV,0.5,False,False,False,False,RBR,IN,more,than
ba05_155,baskervilles05,155,7,than,O,IN,than,11,0.727,OTHER,0.0,False,False,False,False,RB,NN,confidently,i
ba05_155,baskervilles05,155,8,I,O,NN,i,11,0.818,NOUN,0.0,False,False,False,False,IN,.,than,.
ba05_155,baskervilles05,155,9,.,O,.,.,11,0.909,OTHER,0.0,False,False,False,False,NN,'',i,''
ba05_155,baskervilles05,155,10,'',O,'','',11,1.0,OTHER,0.0,False,False,False,False,.,DT,.,the
ba05_156,baskervilles05,156,0,The,O,DT,the,27,0.037,OTHER,0.1,False,False,False,False,'',NN,'',proposition
ba05_156,baskervilles05,156,1,proposition,O,NN,proposition,27,0.074,NOUN,0.1,False,False,False,False,DT,VBD,the,take
ba05_156,baskervilles05,156,2,took,O,VBD,take,27,0.111,VERB,0.1,False,False,False,False,NN,PRP,proposition,me
ba05_156,baskervilles05,156,3,me,O,PRP,me,27,0.148,PRON,0.1,False,False,False,False,VBD,RB,take,completely
ba05_156,baskervilles05,156,4,completely,O,RB,completely,27,0.185,ADV,0.1,False,False,False,False,PRP,IN,me,by
ba05_156,baskervilles05,156,5,by,O,IN,by,27,0.222,OTHER,0.0,False,False,False,False,RB,NN,completely,surprise
ba05_156,baskervilles05,156,6,surprise,O,NN,surprise,27,0.259,NOUN,0.0,False,False,False,False,IN,",",by,","
ba05_156,baskervilles05,156,7,",",O,",",",",27,0.296,OTHER,0.0,False,False,False,False,NN,CC,surprise,but
ba05_156,baskervilles05,156,8,but,O,CC,but,27,0.333,OTHER,0.0,False,False,False,False,",",IN,",",before
ba05_156,baskervilles05,156,9,before,O,IN,before,27,0.37,OTHER,0.0,False,False,False,False,CC,NNS,but,i
ba05_156,baskervilles05,156,10,I,O,NNS,i,27,0.407,NOUN,0.0,False,False,False,False,IN,VBD,before,have
ba05_156,baskervilles05,156,11,had,O,VBD,have,27,0.444,VERB,0.0,False,False,False,False,NNS,NN,i,time
ba05_156,baskervilles05,156,12,time,O,NN,time,27,0.481,NOUN,0.0,False,False,False,False,VBD,TO,have,to
ba05_156,baskervilles05,156,13,to,O,TO,to,27,0.519,OTHER,0.0,False,False,False,False,NN,VB,time,answer
ba05_156,baskervilles05,156,14,answer,O,VB,answer,27,0.556,VERB,0.0,False,True,False,False,TO,",",to,","
ba05_156,baskervilles05,156,15,",",O,",",",",27,0.593,OTHER,0.0,False,False,False,False,VB,VB,answer,baskerville
ba05_156,baskervilles05,156,16,Baskerville,O,VB,baskerville,27,0.63,VERB,0.0,False,False,False,False,",",VBN,",",seize
ba05_156,baskervilles05,156,17,seized,O,VBN,seize,27,0.667,OTHER,0.0,False,False,False,False,VB,PRP,baskerville,me
ba05_156,baskervilles05,156,18,me,O,PRP,me,27,0.704,PRON,0.0,False,False,False,False,VBN,IN,seize,by
ba05_156,baskervilles05,156,19,by,O,IN,by,27,0.741,OTHER,0.0,False,False,False,False,PRP,DT,me,the
ba05_156,baskervilles05,156,20,the,O,DT,the,27,0.778,OTHER,0.0,False,False,False,False,IN,NN,by,hand
ba05_156,baskervilles05,156,21,hand,O,NN,hand,27,0.815,NOUN,0.0,False,False,False,False,DT,CC,the,and
ba05_156,baskervilles05,156,22,and,O,CC,and,27,0.852,OTHER,0.0,False,True,False,False,NN,NN,hand,wrung
ba05_156,baskervilles05,156,23,wrung,O,NN,wrung,27,0.889,NOUN,0.0,False,False,False,False,CC,PRP,and,it
ba05_156,baskervilles05,156,24,it,O,PRP,it,27,0.926,PRON,0.0,False,False,False,False,NN,RB,wrung,heartily
ba05_156,baskervilles05,156,25,heartily,O,RB,heartily,27,0.963,ADV,0.0,False,False,False,False,PRP,.,it,.
ba05_156,baskervilles05,156,26,.,O,.,.,27,1.0,OTHER,0.0,False,False,False,False,RB,``,heartily,``
ba05_157,baskervilles05,157,0,``,O,``,``,19,0.053,OTHER,0.0,False,False,False,False,.,RB,.,well
ba05_157,baskervilles05,157,1,Well,O,RB,well,19,0.105,ADV,0.0,False,False,False,False,``,",",``,","
ba05_157,baskervilles05,157,2,",",O,",",",",19,0.158,OTHER,0.2,False,False,False,False,RB,RB,well,now
ba05_157,baskervilles05,157,3,now,O,RB,now,19,0.211,ADV,0.9,False,False,False,False,",",",",",",","
ba05_157,baskervilles05,157,4,",",O,",",",",19,0.263,OTHER,0.9,False,False,False,False,RB,DT,now,that
ba05_157,baskervilles05,157,5,that,O,DT,that,19,0.316,OTHER,0.9,False,False,False,False,",",VBZ,",",be
ba05_157,baskervilles05,157,6,is,O,VBZ,be,19,0.368,VERB,0.9,False,False,False,False,DT,JJ,that,real
ba05_157,baskervilles05,157,7,real,O,JJ,real,19,0.421,ADJ,0.9,False,False,False,False,VBZ,NN,be,kind
ba05_157,baskervilles05,157,8,kind,O,NN,kind,19,0.474,NOUN,0.6,False,False,False,False,JJ,IN,real,of
ba05_157,baskervilles05,157,9,of,O,IN,of,19,0.526,OTHER,0.0,False,False,False,False,NN,PRP,kind,you
ba05_157,baskervilles05,157,10,you,O,PRP,you,19,0.579,PRON,0.0,False,False,False,False,IN,",",of,","
ba05_157,baskervilles05,157,11,",",O,",",",",19,0.632,OTHER,0.0,False,False,False,False,PRP,VB,you,dr.
ba05_157,baskervilles05,157,12,Dr.,O,VB,dr.,19,0.684,VERB,0.0,False,False,False,False,",",NN,",",watson
ba05_157,baskervilles05,157,13,Watson,O,NN,watson,19,0.737,NOUN,0.0,False,False,False,False,VB,",",dr.,","
ba05_157,baskervilles05,157,14,",",O,",",",",19,0.789,OTHER,0.0,False,False,False,False,NN,'',watson,''
ba05_157,baskervilles05,157,15,'',O,'','',19,0.842,OTHER,0.0,False,False,False,False,",",VBD,",",say
ba05_157,baskervilles05,157,16,said,O,VBD,say,19,0.895,VERB,0.0,False,False,False,False,'',PRP,'',he
ba05_157,baskervilles05,157,17,he,O,PRP,he,19,0.947,PRON,0.0,False,False,False,False,VBD,.,say,.
ba05_157,baskervilles05,157,18,.,O,.,.,19,1.0,OTHER,0.0,False,False,False,False,PRP,``,he,``
ba05_158,baskervilles05,158,0,``,O,``,``,22,0.045,OTHER,0.0,False,False,False,False,.,PRP,.,you
ba05_158,baskervilles05,158,1,You,O,PRP,you,22,0.091,PRON,0.0,False,False,False,False,``,VBP,``,see
ba05_158,baskervilles05,158,2,see,O,VBP,see,22,0.136,VERB,0.0,False,False,False,False,PRP,WRB,you,how
ba05_158,baskervilles05,158,3,how,O,WRB,how,22,0.182,OTHER,0.0,False,False,False,False,VBP,PRP,see,it
ba05_158,baskervilles05,158,4,it,O,PRP,it,22,0.227,PRON,0.0,False,False,False,False,WRB,VBZ,how,be
ba05_158,baskervilles05,158,5,is,O,VBZ,be,22,0.273,VERB,0.0,False,False,False,False,PRP,IN,it,with
ba05_158,baskervilles05,158,6,with,O,IN,with,22,0.318,OTHER,0.0,False,False,False,False,VBZ,PRP,be,me
ba05_158,baskervilles05,158,7,me,O,PRP,me,22,0.364,PRON,0.0,False,False,False,False,IN,",",with,","
ba05_158,baskervilles05,158,8,",",O,",",",",22,0.409,OTHER,0.0,False,False,False,False,PRP,CC,me,and
ba05_158,baskervilles05,158,9,and,O,CC,and,22,0.455,OTHER,0.2,False,True,False,False,",",PRP,",",you
ba05_158,baskervilles05,158,10,you,O,PRP,you,22,0.5,PRON,0.2,False,False,False,False,CC,VBP,and,know
ba05_158,baskervilles05,158,11,know,O,VBP,know,22,0.545,VERB,0.2,False,False,False,False,PRP,RB,you,just
ba05_158,baskervilles05,158,12,just,O,RB,just,22,0.591,ADV,0.2,False,False,False,False,VBP,RB,know,as
ba05_158,baskervilles05,158,13,as,O,RB,as,22,0.636,ADV,0.2,False,False,False,False,RB,JJ,just,much
ba05_158,baskervilles05,158,14,much,O,JJ,much,22,0.682,ADJ,0.2,False,False,False,False,RB,IN,as,about
ba05_158,baskervilles05,158,15,about,O,IN,about,22,0.727,OTHER,0.0,False,True,False,False,JJ,DT,much,the
ba05_158,baskervilles05,158,16,the,O,DT,the,22,0.773,OTHER,0.0,False,False,False,False,IN,NN,about,matter
ba05_158,baskervilles05,158,17,matter,O,NN,matter,22,0.818,NOUN,0.0,False,False,False,False,DT,IN,the,a
ba05_158,baskervilles05,158,18,as,O,IN,a,22,0.864,OTHER,0.0,False,False,False,False,NN,NN,matter,i
ba05_158,baskervilles05,158,19,I,O,NN,i,22,0.909,NOUN,0.0,False,False,False,False,IN,VBP,a,do
ba05_158,baskervilles05,158,20,do,O,VBP,do,22,0.955,VERB,0.0,False,False,False,False,NN,.,i,.
ba05_158,baskervilles05,158,21,.,O,.,.,22,1.0,OTHER,0.0,False,False,False,False,VBP,IN,do,if
ba05_159,baskervilles05,159,0,If,O,IN,if,19,0.053,OTHER,-0.156,False,False,False,False,.,PRP,.,you
ba05_159,baskervilles05,159,1,you,O,PRP,you,19,0.105,PRON,-0.156,False,False,False,False,IN,MD,if,will
ba05_159,baskervilles05,159,2,will,O,MD,will,19,0.158,OTHER,-0.156,False,False,False,False,PRP,VB,you,come
ba05_159,baskervilles05,159,3,come,O,VB,come,19,0.211,VERB,-0.156,False,False,False,False,MD,RP,will,down
ba05_159,baskervilles05,159,4,down,O,RP,down,19,0.263,OTHER,-0.156,False,False,False,False,VB,TO,come,to
ba05_159,baskervilles05,159,5,to,O,TO,to,19,0.316,OTHER,0.0,False,False,False,False,RP,VB,down,baskerville
ba05_159,baskervilles05,159,6,Baskerville,O,VB,baskerville,19,0.368,VERB,0.0,False,False,False,False,TO,NN,to,hall
ba05_159,baskervilles05,159,7,Hall,O,NN,hall,19,0.421,NOUN,0.0,False,False,False,False,VB,CC,baskerville,and
ba05_159,baskervilles05,159,8,and,O,CC,and,19,0.474,OTHER,0.0,False,True,False,False,NN,VB,hall,see
ba05_159,baskervilles05,159,9,see,O,VB,see,19,0.526,VERB,0.0,False,False,False,False,CC,PRP,and,me
ba05_159,baskervilles05,159,10,me,O,PRP,me,19,0.579,PRON,0.0,False,False,False,False,VB,IN,see,through
ba05_159,baskervilles05,159,11,through,O,IN,through,19,0.632,OTHER,0.0,False,False,False,False,PRP,NN,me,i
ba05_159,baskervilles05,159,12,I,O,NN,i,19,0.684,NOUN,0.0,False,False,False,False,IN,MD,through,'ll
ba05_159,baskervilles05,159,13,'ll,O,MD,'ll,19,0.737,OTHER,0.0,False,False,False,False,NN,RB,i,never
ba05_159,baskervilles05,159,14,never,B-NEG,RB,never,19,0.789,ADV,0.0,False,False,False,False,MD,VB,'ll,forget
ba05_159,baskervilles05,159,15,forget,O,VB,forget,19,0.842,VERB,0.0,False,False,False,False,RB,PRP,never,it
ba05_159,baskervilles05,159,16,it,O,PRP,it,19,0.895,PRON,0.0,False,False,False,False,VB,.,forget,.
ba05_159,baskervilles05,159,17,.,O,.,.,19,0.947,OTHER,0.0,False,False,False,False,PRP,'',it,''
ba05_159,baskervilles05,159,18,'',O,'','',19,1.0,OTHER,0.0,False,False,False,False,.,DT,.,the
ba05_160,baskervilles05,160,0,The,O,DT,the,34,0.029,OTHER,0.0,False,False,False,False,'',NN,'',promise
ba05_160,baskervilles05,160,1,promise,O,NN,promise,34,0.059,NOUN,0.0,False,False,False,False,DT,IN,the,of
ba05_160,baskervilles05,160,2,of,O,IN,of,34,0.088,OTHER,0.0,False,False,False,False,NN,NN,promise,adventure
ba05_160,baskervilles05,160,3,adventure,O,NN,adventure,34,0.118,NOUN,0.0,False,True,False,False,IN,VBD,of,have
ba05_160,baskervilles05,160,4,had,O,VBD,have,34,0.147,VERB,0.0,False,False,False,False,NN,RB,adventure,always
ba05_160,baskervilles05,160,5,always,O,RB,always,34,0.176,ADV,0.0,False,True,False,False,VBD,DT,have,a
ba05_160,baskervilles05,160,6,a,O,DT,a,34,0.206,OTHER,0.0,False,False,False,False,RB,NN,always,fascination
ba05_160,baskervilles05,160,7,fascination,O,NN,fascination,34,0.235,NOUN,0.0,False,False,False,False,DT,IN,a,for
ba05_160,baskervilles05,160,8,for,O,IN,for,34,0.265,OTHER,0.0,False,False,False,False,NN,PRP,fascination,me
ba05_160,baskervilles05,160,9,me,O,PRP,me,34,0.294,PRON,0.0,False,False,False,False,IN,",",for,","
ba05_160,baskervilles05,160,10,",",O,",",",",34,0.324,OTHER,0.0,False,False,False,False,PRP,CC,me,and
ba05_160,baskervilles05,160,11,and,O,CC,and,34,0.353,OTHER,0.0,False,True,False,False,",",NN,",",i
ba05_160,baskervilles05,160,12,I,O,NN,i,34,0.382,NOUN,0.0,False,False,False,False,CC,VBD,and,be
ba05_160,baskervilles05,160,13,was,O,VBD,be,34,0.412,VERB,0.0,False,False,False,False,NN,VBN,i,compliment
ba05_160,baskervilles05,160,14,complimented,O,VBN,compliment,34,0.441,OTHER,0.0,False,False,False,False,VBD,IN,be,by
ba05_160,baskervilles05,160,15,by,O,IN,by,34,0.471,OTHER,0.0,False,False,False,False,VBN,DT,compliment,the
ba05_160,baskervilles05,160,16,the,O,DT,the,34,0.5,OTHER,0.0,False,False,False,False,IN,NNS,by,word
ba05_160,baskervilles05,160,17,words,O,NNS,word,34,0.529,NOUN,0.0,False,False,False,False,DT,IN,the,of
ba05_160,baskervilles05,160,18,of,O,IN,of,34,0.559,OTHER,0.0,False,False,False,False,NNS,NNS,word,holmes
ba05_160,baskervilles05,160,19,Holmes,O,NNS,holmes,34,0.588,NOUN,0.0,False,False,False,False,IN,CC,of,and
ba05_160,baskervilles05,160,20,and,O,CC,and,34,0.618,OTHER,0.0,False,True,False,False,NNS,IN,holmes,by
ba05_160,baskervilles05,160,21,by,O,IN,by,34,0.647,OTHER,0.0,False,False,False,False,CC,DT,and,the
ba05_160,baskervilles05,160,22,the,O,DT,the,34,0.676,OTHER,0.0,False,False,False,False,IN,NN,by,eagerness
ba05_160,baskervilles05,160,23,eagerness,O,NN,eagerness,34,0.706,NOUN,0.0,False,False,False,False,DT,IN,the,with
ba05_160,baskervilles05,160,24,with,O,IN,with,34,0.735,OTHER,0.0,False,False,False,False,NN,WDT,eagerness,which
ba05_160,baskervilles05,160,25,which,O,WDT,which,34,0.765,OTHER,0.0,False,False,False,False,IN,DT,with,the
ba05_160,baskervilles05,160,26,the,O,DT,the,34,0.794,OTHER,0.0,False,False,False,False,WDT,NN,which,baronet
ba05_160,baskervilles05,160,27,baronet,O,NN,baronet,34,0.824,NOUN,0.0,False,False,False,False,DT,VBD,the,hail
ba05_160,baskervilles05,160,28,hailed,O,VBD,hail,34,0.853,VERB,0.0,False,False,False,False,NN,PRP,baronet,me
ba05_160,baskervilles05,160,29,me,O,PRP,me,34,0.882,PRON,0.0,False,False,False,False,VBD,IN,hail,a
ba05_160,baskervilles05,160,30,as,O,IN,a,34,0.912,OTHER,0.0,False,False,False,False,PRP,DT,me,a
ba05_160,baskervilles05,160,31,a,O,DT,a,34,0.941,OTHER,0.0,False,False,False,False,IN,NN,a,companion
ba05_160,baskervilles05,160,32,companion,O,NN,companion,34,0.971,NOUN,0.0,False,False,False,False,DT,.,a,.
ba05_160,baskervilles05,160,33,.,O,.,.,34,1.0,OTHER,0.0,False,False,False,False,NN,``,companion,``
ba05_161,baskervilles05,161,0,``,O,``,``,12,0.083,OTHER,0.0,False,False,False,False,.,NN,.,i
ba05_161,baskervilles05,161,1,I,O,NN,i,12,0.167,NOUN,0.0,False,False,False,False,``,MD,``,will
ba05_161,baskervilles05,161,2,will,O,MD,will,12,0.25,OTHER,0.0,False,False,False,False,NN,VB,i,come
ba05_161,baskervilles05,161,3,come,O,VB,come,12,0.333,VERB,0.0,False,False,False,False,MD,",",will,","
ba05_161,baskervilles05,161,4,",",O,",",",",12,0.417,OTHER,0.0,False,False,False,False,VB,IN,come,with
ba05_161,baskervilles05,161,5,with,O,IN,with,12,0.5,OTHER,0.0,False,False,False,False,",",NN,",",pleasure
ba05_161,baskervilles05,161,6,pleasure,O,NN,pleasure,12,0.583,NOUN,0.0,False,False,False,False,IN,",",with,","
ba05_161,baskervilles05,161,7,",",O,",",",",12,0.667,OTHER,0.0,False,False,False,False,NN,'',pleasure,''
ba05_161,baskervilles05,161,8,'',O,'','',12,0.75,OTHER,0.0,False,False,False,False,",",VBD,",",say
ba05_161,baskervilles05,161,9,said,O,VBD,say,12,0.833,VERB,0.0,False,False,False,False,'',NN,'',i
ba05_161,baskervilles05,161,10,I,O,NN,i,12,0.917,NOUN,0.0,False,False,False,False,VBD,.,say,.
ba05_161,baskervilles05,161,11,.,O,.,.,12,1.0,OTHER,0.0,False,False,False,False,NN,``,i,``
ba05_162,baskervilles05,162,0,``,O,``,``,14,0.071,OTHER,0.0,False,False,False,False,.,NNS,.,i
ba05_162,baskervilles05,162,1,I,O,NNS,i,14,0.143,NOUN,0.0,False,False,False,False,``,VBP,``,do
ba05_162,baskervilles05,162,2,do,O,VBP,do,14,0.214,VERB,0.0,False,False,False,False,NNS,RB,i,not
ba05_162,baskervilles05,162,3,not,B-NEG,RB,not,14,0.286,ADV,0.0,False,False,False,False,VBP,VB,do,know
ba05_162,baskervilles05,162,4,know,O,VB,know,14,0.357,VERB,0.0,False,False,False,False,RB,WRB,not,how
ba05_162,baskervilles05,162,5,how,O,WRB,how,14,0.429,OTHER,0.0,False,False,False,False,VB,NN,know,i
ba05_162,baskervilles05,162,6,I,O,NN,i,14,0.5,NOUN,0.5,False,False,False,False,WRB,MD,how,could
ba05_162,baskervilles05,162,7,could,O,MD,could,14,0.571,OTHER,0.5,False,False,False,False,NN,VB,i,employ
ba05_162,baskervilles05,162,8,employ,O,VB,employ,14,0.643,VERB,0.5,False,False,False,False,MD,PRP$,could,my
ba05_162,baskervilles05,162,9,my,O,PRP$,my,14,0.714,PRON,0.5,False,False,False,False,VB,NN,employ,time
ba05_162,baskervilles05,162,10,time,O,NN,time,14,0.786,NOUN,0.5,False,False,False,False,PRP$,RBR,my,well
ba05_162,baskervilles05,162,11,better,O,RBR,well,14,0.857,ADV,0.5,False,False,False,False,NN,.,time,.
ba05_162,baskervilles05,162,12,.,O,.,.,14,0.929,OTHER,0.0,False,False,False,False,RBR,'',well,''
ba05_162,baskervilles05,162,13,'',O,'','',14,1.0,OTHER,0.0,False,False,False,False,.,``,.,``
ba05_163,baskervilles05,163,0,``,O,``,``,14,0.071,OTHER,0.2,False,False,False,False,'',CC,'',and
ba05_163,baskervilles05,163,1,And,O,CC,and,14,0.143,OTHER,-0.13,False,True,False,False,``,PRP,``,you
ba05_163,baskervilles05,163,2,you,O,PRP,you,14,0.214,PRON,-0.13,False,False,False,False,CC,MD,and,will
ba05_163,baskervilles05,163,3,will,O,MD,will,14,0.286,OTHER,-0.13,False,False,False,False,PRP,VB,you,report
ba05_163,baskervilles05,163,4,report,O,VB,report,14,0.357,VERB,-0.13,False,False,False,False,MD,RB,will,very
ba05_163,baskervilles05,163,5,very,O,RB,very,14,0.429,ADV,-0.13,False,False,False,False,VB,RB,report,carefully
ba05_163,baskervilles05,163,6,carefully,O,RB,carefully,14,0.5,ADV,-0.1,False,False,False,False,RB,TO,very,to
ba05_163,baskervilles05,163,7,to,O,TO,to,14,0.571,OTHER,0.0,False,False,False,False,RB,PRP,carefully,me
ba05_163,baskervilles05,163,8,me,O,PRP,me,14,0.643,PRON,0.0,False,False,False,False,TO,",",to,","
ba05_163,baskervilles05,163,9,",",O,",",",",14,0.714,OTHER,0.0,False,False,False,False,PRP,'',me,''
ba05_163,baskervilles05,163,10,'',O,'','',14,0.786,OTHER,0.0,False,False,False,False,",",VBD,",",say
ba05_163,baskervilles05,163,11,said,O,VBD,say,14,0.857,VERB,0.0,False,False,False,False,'',NNS,'',holmes
ba05_163,baskervilles05,163,12,Holmes,O,NNS,holmes,14,0.929,NOUN,0.0,False,False,False,False,VBD,.,say,.
ba05_163,baskervilles05,163,13,.,O,.,.,14,1.0,OTHER,0.0,False,False,False,False,NNS,``,holmes,``
ba05_164,baskervilles05,164,0,``,O,``,``,19,0.053,OTHER,0.0,False,False,False,False,.,WRB,.,when
ba05_164,baskervilles05,164,1,When,O,WRB,when,19,0.105,OTHER,0.0,False,False,False,False,``,DT,``,a
ba05_164,baskervilles05,164,2,a,O,DT,a,19,0.158,OTHER,0.0,False,False,False,False,WRB,NN,when,crisis
ba05_164,baskervilles05,164,3,crisis,O,NN,crisis,19,0.211,NOUN,0.0,False,False,False,False,DT,VBZ,a,come
ba05_164,baskervilles05,164,4,comes,O,VBZ,come,19,0.263,VERB,0.0,False,False,False,False,NN,",",crisis,","
ba05_164,baskervilles05,164,5,",",O,",",",",19,0.316,OTHER,0.0,False,False,False,False,VBZ,IN,come,a
ba05_164,baskervilles05,164,6,as,O,IN,a,19,0.368,OTHER,0.0,False,False,False,False,",",PRP,",",it
ba05_164,baskervilles05,164,7,it,O,PRP,it,19,0.421,PRON,0.0,False,False,False,False,IN,MD,a,will
ba05_164,baskervilles05,164,8,will,O,MD,will,19,0.474,OTHER,0.1,False,False,False,False,PRP,VB,it,do
ba05_164,baskervilles05,164,9,do,O,VB,do,19,0.526,VERB,0.1,False,False,False,False,MD,",",will,","
ba05_164,baskervilles05,164,10,",",O,",",",",19,0.579,OTHER,0.1,False,False,False,False,VB,VB,do,i
ba05_164,baskervilles05,164,11,I,O,VB,i,19,0.632,VERB,0.1,False,False,False,False,",",MD,",",will
ba05_164,baskervilles05,164,12,will,O,MD,will,19,0.684,OTHER,0.1,False,False,False,False,VB,VB,i,direct
ba05_164,baskervilles05,164,13,direct,O,VB,direct,19,0.737,VERB,0.1,False,False,False,False,MD,WRB,will,how
ba05_164,baskervilles05,164,14,how,O,WRB,how,19,0.789,OTHER,0.0,False,False,False,False,VB,PRP,direct,you
ba05_164,baskervilles05,164,15,you,O,PRP,you,19,0.842,PRON,0.0,False,False,False,False,WRB,MD,how,shall
ba05_164,baskervilles05,164,16,shall,O,MD,shall,19,0.895,OTHER,0.0,False,False,False,False,PRP,VB,you,act
ba05_164,baskervilles05,164,17,act,O,VB,act,19,0.947,VERB,0.0,False,True,False,False,MD,.,shall,.
ba05_164,baskervilles05,164,18,.,O,.,.,19,1.0,OTHER,0.0,False,False,False,False,VB,NN,act,i
ba05_165,baskervilles05,165,0,I,O,NN,i,11,0.091,NOUN,0.0,False,False,False,False,.,VBP,.,suppose
ba05_165,baskervilles05,165,1,suppose,O,VBP,suppose,11,0.182,VERB,0.0,False,False,False,False,NN,IN,i,that
ba05_165,baskervilles05,165,2,that,O,IN,that,11,0.273,OTHER,0.0,False,False,False,False,VBP,IN,suppose,by
ba05_165,baskervilles05,165,3,by,O,IN,by,11,0.364,OTHER,0.2,False,False,False,False,IN,NN,that,saturday
ba05_165,baskervilles05,165,4,Saturday,O,NN,saturday,11,0.455,NOUN,0.2,False,False,False,False,IN,DT,by,all
ba05_165,baskervilles05,165,5,all,O,DT,all,11,0.545,OTHER,0.2,False,True,False,False,NN,MD,saturday,might
ba05_165,baskervilles05,165,6,might,O,MD,might,11,0.636,OTHER,0.2,False,False,False,False,DT,VB,all,be
ba05_165,baskervilles05,165,7,be,O,VB,be,11,0.727,VERB,0.2,False,False,False,False,MD,JJ,might,ready
ba05_165,baskervilles05,165,8,ready,O,JJ,ready,11,0.818,ADJ,0.2,False,False,False,False,VB,.,be,?
ba05_165,baskervilles05,165,9,?,O,.,?,11,0.909,OTHER,0.0,False,False,False,False,JJ,'',ready,''
ba05_165,baskervilles05,165,10,'',O,'','',11,1.0,OTHER,0.0,False,False,False,False,.,``,?,``
ba05_166,baskervilles05,166,0,``,O,``,``,8,0.125,OTHER,0.0,False,False,False,False,'',MD,'',would
ba05_166,baskervilles05,166,1,Would,O,MD,would,8,0.25,OTHER,0.0,False,False,False,False,``,DT,``,that
ba05_166,baskervilles05,166,2,that,O,DT,that,8,0.375,OTHER,0.0,False,False,False,False,MD,NN,would,suit
ba05_166,baskervilles05,166,3,suit,O,NN,suit,8,0.5,NOUN,0.0,False,False,False,False,DT,VBZ,that,dr.
ba05_166,baskervilles05,166,4,Dr.,O,VBZ,dr.,8,0.625,VERB,0.0,False,False,False,False,NN,NN,suit,watson
ba05_166,baskervilles05,166,5,Watson,O,NN,watson,8,0.75,NOUN,0.0,False,False,False,False,VBZ,.,dr.,?
ba05_166,baskervilles05,166,6,?,O,.,?,8,0.875,OTHER,0.0,False,False,False,False,NN,'',watson,''
ba05_166,baskervilles05,166,7,'',O,'','',8,1.0,OTHER,0.0,False,False,False,False,.,``,?,``
ba05_167,baskervilles05,167,0,``,O,``,``,4,0.25,OTHER,1.0,False,False,False,False,'',RB,'',perfectly
ba05_167,baskervilles05,167,1,Perfectly,O,RB,perfectly,4,0.5,ADV,1.0,False,False,False,False,``,.,``,.
ba05_167,baskervilles05,167,2,.,O,.,.,4,0.75,OTHER,0.0,False,False,False,False,RB,'',perfectly,''
ba05_167,baskervilles05,167,3,'',O,'','',4,1.0,OTHER,0.0,False,False,False,False,.,``,.,``
ba05_168,baskervilles05,168,0,``,O,``,``,23,0.043,OTHER,0.0,False,False,False,False,'',RB,'',then
ba05_168,baskervilles05,168,1,Then,O,RB,then,23,0.087,ADV,0.0,False,False,False,False,``,IN,``,on
ba05_168,baskervilles05,168,2,on,O,IN,on,23,0.13,OTHER,0.0,False,False,False,False,RB,NN,then,saturday
ba05_168,baskervilles05,168,3,Saturday,O,NN,saturday,23,0.174,NOUN,0.0,False,False,False,False,IN,",",on,","
ba05_168,baskervilles05,168,4,",",O,",",",",23,0.217,OTHER,0.0,False,False,False,False,NN,IN,saturday,unless
ba05_168,baskervilles05,168,5,unless,O,IN,unless,23,0.261,OTHER,0.0,False,True,True,False,",",PRP,",",you
ba05_168,baskervilles05,168,6,you,O,PRP,you,23,0.304,PRON,0.0,False,False,False,False,IN,VBP,unless,hear
ba05_168,baskervilles05,168,7,hear,O,VBP,hear,23,0.348,VERB,0.0,False,False,False,False,PRP,TO,you,to
ba05_168,baskervilles05,168,8,to,O,TO,to,23,0.391,OTHER,0.0,False,False,False,False,VBP,DT,hear,the
ba05_168,baskervilles05,168,9,the,O,DT,the,23,0.435,OTHER,0.0,False,False,False,False,TO,JJ,to,contrary
ba05_168,baskervilles05,168,10,contrary,O,JJ,contrary,23,0.478,ADJ,0.0,False,False,False,False,DT,",",the,","
ba05_168,baskervilles05,168,11,",",O,",",",",23,0.522,OTHER,0.0,False,False,False,False,JJ,PRP,contrary,we
ba05_168,baskervilles05,168,12,we,O,PRP,we,23,0.565,PRON,0.0,False,False,False,False,",",MD,",",shall
